id,antelope_duiker,bird,blank,civet_genet,hog,leopard,monkey_prosimian,rodent
ZJ016542,0.025402773,0.0022682862,0.17736158,0.06779572,0.025079701,0.0028834352,0.00079754787,0.6984109
ZJ016543,0.0039617503,0.0013065363,0.00472067,0.0055282963,0.0017931301,0.0002022702,0.00010867066,0.98237866
ZJ016544,0.999969,2.8535185e-06,8.577468e-06,1.0164743e-07,4.9809173e-06,2.6831622e-06,8.703931e-06,3.0088904e-06
ZJ016545,0.04391434,0.007187484,0.77679706,0.0045097875,0.0013271085,0.00083233975,0.017377745,0.14805414
ZJ016546,2.8617542e-05,7.5014937e-06,0.0003072049,0.61071724,5.8814152e-05,0.38884428,1.4924905e-05,2.1426129e-05
ZJ016547,0.014142639,6.1389415e-05,0.59703255,0.03688802,0.00042936212,0.028110605,0.00047556,0.32285994
ZJ016548,0.95176476,7.560832e-05,0.015502173,0.0018810064,0.009425648,0.00042689746,0.0002536021,0.020670412
ZJ016549,0.025882123,0.0039826543,0.79357505,8.657148e-05,0.0015743601,0.00013053553,0.17055885,0.0042098667
ZJ016550,0.017632721,0.049763177,0.49696946,0.01685257,0.0010116011,0.0003402673,0.012014653,0.40541548
ZJ016551,0.0030306748,0.9910001,0.005245533,2.2434555e-05,8.716206e-06,6.8850923e-06,0.00060664327,7.905033e-05
ZJ016552,0.013850534,0.0005455941,0.879455,0.00029773798,0.0010261426,0.00049511134,0.09847127,0.00585867
ZJ016553,0.11106597,0.0030994567,0.54481244,0.00037097087,0.000490315,0.00019940139,0.18305388,0.15690759
ZJ016554,0.9732352,0.0031431366,0.014106129,3.3444508e-06,6.85871e-06,0.00010641357,0.009325756,7.3070536e-05
ZJ016555,0.1665177,0.2913749,0.027866617,0.009607376,0.0021614411,0.002620932,0.48707205,0.0127790095
ZJ016556,0.027873999,0.96443516,0.0033867143,2.7717433e-05,2.6028685e-05,4.3977372e-05,0.0030633335,0.0011429671
ZJ016557,0.21055377,0.43819624,0.22107086,0.00027494243,0.022196624,0.00023719792,0.05926153,0.048208896
ZJ016558,8.641721e-06,1.910416e-05,0.0002461632,5.292207e-05,3.2874257e-05,0.9996244,8.434567e-06,7.458672e-06
ZJ016559,0.41740865,0.0039082007,0.3961749,0.0026636191,0.011102453,0.0005261793,0.02364304,0.14457294
ZJ016560,0.156322,0.02154782,0.17148153,0.00022771326,0.09788558,0.00049850595,0.5450664,0.006970335
ZJ016561,0.9999287,6.0376547e-06,2.4159603e-05,2.956189e-07,1.18541075e-05,4.253047e-06,2.3510249e-05,1.2672193e-06
ZJ016562,0.006152553,0.9882675,0.0037331944,0.000111266905,6.676221e-05,0.00041297756,0.0012235374,3.230981e-05
ZJ016563,0.9159351,0.0007236368,0.05695343,8.414836e-05,0.00017809538,0.000886574,0.024256663,0.0009823471
ZJ016564,0.0027035538,0.9960841,0.0007450168,1.4991822e-05,3.1755673e-05,1.6663354e-05,0.00038694797,1.6944323e-05
ZJ016565,0.00017199843,0.00012994606,0.002923629,0.00026966823,0.0005717883,0.995821,5.2614476e-05,5.927871e-05
ZJ016566,0.034459263,0.0016543178,0.8722633,4.1305244e-05,9.2233095e-05,5.6656067e-05,0.0904059,0.0010269498
ZJ016567,0.00069490145,0.00014446172,0.012896454,0.000883935,0.00011591233,7.86086e-06,0.00085401384,0.98440254
ZJ016568,1.7797975e-05,1.2276206e-05,0.0033538947,9.689889e-06,1.3912435e-05,0.99656725,1.0518164e-05,1.46708935e-05
ZJ016569,0.012414036,7.892396e-05,0.004562107,2.9036355e-05,8.194538e-05,5.88249e-05,0.98272216,5.2913263e-05
ZJ016570,8.2566665e-05,0.99964106,0.00012190628,1.7073942e-05,5.236225e-06,4.0018233e-05,7.454668e-05,1.7646444e-05
ZJ016571,0.006928016,0.00025983553,0.6862132,0.008581895,0.00013707238,0.101694025,0.00049848546,0.19568743
ZJ016572,0.00029500664,0.99909127,0.00037791542,1.49803445e-05,3.576235e-06,7.539547e-06,8.8149645e-05,0.00012160625
ZJ016573,0.07706684,0.00074942835,0.88285804,0.0059199547,0.0012787876,0.0011380484,0.00054831046,0.030440517
ZJ016574,0.006836339,0.00023865594,0.37149838,0.02835792,0.00012154574,0.00029566378,0.00024869337,0.5924029
ZJ016575,0.006727256,6.368001e-05,0.9833239,0.0030101575,0.00021136315,0.0014826775,0.0001756795,0.005005366
ZJ016576,0.046927314,0.8032545,0.042299863,0.00923289,7.807848e-05,0.0008410279,0.007562465,0.08980393
ZJ016577,0.109662846,0.050409738,0.38587296,0.0012095431,0.0008896682,0.0010749548,0.016787669,0.4340926
ZJ016578,0.13070612,0.84608674,0.0067497585,0.00014072176,0.00036801517,0.0001926271,0.0140557485,0.0017002827
ZJ016579,0.0022797107,0.9898671,0.00692554,2.5797952e-05,7.4506993e-06,4.453354e-06,0.0006402845,0.00024963217
ZJ016580,0.0005950823,0.0038505166,0.023281386,0.00033152496,1.8687722e-05,6.526657e-05,0.0041445503,0.96771294
ZJ016581,0.0058567123,0.88338935,0.010890378,3.1709795e-05,2.8508253e-05,0.00015977635,0.0009953163,0.098648265
ZJ016582,4.0931303e-05,6.791999e-05,0.00051778666,0.0003024275,4.4316967e-05,0.99891174,8.7390836e-05,2.7584556e-05
ZJ016583,0.29426134,0.008953915,0.55561113,0.0009057188,0.009491065,0.00016768515,0.019147092,0.11146207
ZJ016584,0.21560267,0.0002541488,0.21664783,0.2394397,0.0074740895,0.0040927688,0.000658946,0.3158299
ZJ016585,6.29909e-05,0.00011203595,0.002222668,0.00012300482,0.00012941631,0.9972138,4.1016177e-05,9.516822e-05
ZJ016586,0.114139885,0.011783068,0.645525,0.00081229344,0.0005574187,0.0005545481,0.0092813065,0.21734655
ZJ016587,0.044040672,0.042014934,0.6365963,0.0029726666,0.006901678,0.0036519035,0.083229825,0.18059196
ZJ016588,0.0055058664,0.0007627135,0.009913054,0.012049181,0.0010980875,0.0006187325,0.0007333716,0.96931905
ZJ016589,0.013820227,0.00037629393,0.018458897,1.6173353e-05,2.9638948e-05,0.00016589761,0.9670311,0.00010166633
ZJ016590,0.29149076,0.0021125642,0.30448586,0.00083790283,0.0028734077,0.00061349594,0.29336268,0.10422327
ZJ016591,0.0007200592,5.045877e-05,0.0002504721,1.3856684e-05,1.4298791e-05,3.6730285e-06,0.99890184,4.5411918e-05
ZJ016592,0.09696174,0.11439627,0.6579671,0.023888448,0.018716875,0.008070396,0.017684193,0.06231502
ZJ016593,0.9408353,0.00011114011,0.032138024,0.00011491691,0.00025658886,5.143457e-05,0.019369405,0.0071231937
ZJ016594,0.08251178,0.06696796,0.6508401,0.004545843,0.0045667393,0.0010372436,0.0046728035,0.18485753
ZJ016595,1.4346436e-05,4.9757753e-05,0.00011155124,1.3385823e-05,4.0660663e-05,3.6047904e-06,0.9997435,2.316704e-05
ZJ016596,0.9798307,0.0010278559,0.00933036,9.9871584e-05,0.0021265887,0.00037560886,0.0023120958,0.0048970417
ZJ016597,0.006366836,0.00025640614,0.012369453,2.615976e-05,6.0071954e-05,1.9244771e-05,0.9805586,0.00034325203
ZJ016598,2.1093785e-05,4.232961e-05,0.0003220923,0.00028527115,3.5742734e-05,0.99920195,7.214132e-05,1.9414298e-05
ZJ016599,0.0027233744,0.9901093,0.00089585164,9.5394564e-05,2.8728376e-05,0.0005447019,0.005367439,0.00023522864
ZJ016600,0.00058241305,0.9984079,0.000524397,7.444677e-05,8.6271844e-05,6.558236e-05,0.00021858618,4.0420346e-05
ZJ016601,0.3343879,0.003235671,0.59187365,0.00025437272,0.00050304405,0.00010656478,0.014748116,0.0548907
ZJ016602,0.11234185,0.020695413,0.8083645,0.0044721514,0.008637236,0.0031031263,0.02076114,0.021624586
ZJ016603,0.00010169159,1.6003574e-05,2.5806141e-05,3.0737778e-05,3.050966e-05,3.0603273e-06,0.99978393,8.252449e-06
ZJ016604,0.03257079,0.0019177692,0.3483784,0.20567961,0.001027256,0.00096687867,0.0013059231,0.40815336
ZJ016605,8.173994e-05,0.00015981711,0.0002880848,5.176408e-05,4.3615008e-05,6.894443e-06,0.9989795,0.00038855063
ZJ016606,0.38066885,0.1151902,0.1640506,0.00064003415,0.04802531,0.0010906032,0.26541427,0.024920098
ZJ016607,9.2553375e-05,3.038231e-05,0.0010479183,0.009066033,2.3629316e-05,0.98967147,2.6571337e-05,4.142785e-05
ZJ016608,0.034822978,0.0027040523,0.24055152,0.03777648,0.016903058,0.002533274,0.000931012,0.66377765
ZJ016609,0.0035160137,0.0002079374,0.011679437,0.0045388606,0.00034404758,0.00029753803,0.9763618,0.0030543534
ZJ016610,0.2881826,0.115910515,0.53103626,0.00023366295,0.0042692693,0.00084509765,0.016504692,0.043017905
ZJ016611,0.00012563849,0.0005143218,0.0008665753,9.9756566e-05,0.000106223335,2.4081326e-05,0.997895,0.00036840618
ZJ016612,0.013708348,0.00015200987,0.20240256,0.019623712,0.0007903218,0.0022531506,0.00047841814,0.76059145
ZJ016613,3.4219065e-06,8.335204e-06,4.8437934e-05,2.7417747e-05,1.4987752e-05,0.9998847,9.482082e-06,3.220641e-06
ZJ016614,0.23836681,0.029513763,0.04488221,0.010177083,0.08837982,0.0020288622,0.00056908256,0.58608234
ZJ016615,0.016097149,0.0004836148,0.01155337,0.0009808304,0.0071913265,0.00011357434,0.9560071,0.007572908
ZJ016616,0.0003439743,3.1061263e-05,0.007485138,0.00018902158,1.4967169e-05,0.9665011,0.025000833,0.00043385726
ZJ016617,0.00020078834,0.00092700345,0.005632551,0.00027536298,8.174062e-06,3.148409e-05,0.0013956188,0.991529
ZJ016618,0.09135335,0.08944201,0.6743586,0.03477264,0.017601864,0.015419293,0.016095307,0.060956914
ZJ016619,0.03334553,0.008146661,0.49113417,0.11186677,0.13609612,0.0037358988,0.0016948457,0.21397999
ZJ016620,0.00431955,0.00088435906,0.011132991,0.96905935,0.002431816,0.00058723555,0.00038345478,0.011201262
ZJ016621,0.06297843,0.03757865,0.1321184,0.5494905,0.10041979,0.0044686855,0.0044982606,0.10844735
ZJ016622,0.02707887,0.0039405767,0.26065364,0.0078109936,0.00025320606,0.00010116354,0.016060539,0.6841009
ZJ016623,0.048080027,0.0055585075,0.15822181,0.0853315,0.028255505,0.0035795653,0.0010324427,0.6699407
ZJ016624,0.26136592,0.00024768553,0.017765375,7.337308e-05,0.70424527,0.0006833627,0.00040441187,0.015214537
ZJ016625,0.9994128,1.9384459e-05,9.0509595e-05,3.8963495e-05,0.00025943713,1.9280586e-05,0.000116928226,4.267187e-05
ZJ016626,0.032792527,0.002042811,0.33756003,0.074251585,0.025234707,0.002122974,0.00028811366,0.5257073
ZJ016627,1.0494492e-05,7.934882e-06,1.1883779e-05,9.783491e-06,1.0260326e-05,6.9961275e-06,0.9999348,7.778892e-06
ZJ016628,0.99935454,1.5912332e-05,5.064994e-05,2.9559048e-06,1.3562468e-05,2.3407363e-06,0.000551936,8.057051e-06
ZJ016629,3.557986e-05,6.258998e-06,0.00066822395,0.99877685,2.5920568e-05,0.000102537,2.9387052e-06,0.000381623
ZJ016630,0.0012364291,0.00026405833,0.0012026186,1.9998133e-05,1.0039011e-05,3.214774e-06,0.99722606,3.764035e-05
ZJ016631,0.76724285,0.001072775,0.0487045,0.09561414,6.437448e-05,7.135901e-05,0.0011534612,0.08607662
ZJ016632,0.010345546,0.0052478597,0.5642024,0.10940292,0.030257136,0.0059787584,0.0016120825,0.27295318
ZJ016633,0.7939657,0.0060149888,0.1792317,4.094475e-05,0.00057703286,0.0037186434,0.0161347,0.00031621958
ZJ016634,0.8677489,0.0019210519,0.11265307,0.00014540654,5.5225e-05,9.925589e-05,0.011675189,0.005701812
ZJ016635,0.11302531,0.7119378,0.15929739,0.00022875796,0.0016115261,0.00045501674,0.012156089,0.0012881167
ZJ016636,0.004792678,0.0008576012,0.028488168,0.0036452971,0.00021134816,6.896285e-05,0.00035076207,0.9615851
ZJ016637,0.039600234,0.0019971274,0.1390109,0.13435698,0.0013293065,0.0033294936,0.6043109,0.076065086
ZJ016638,0.09725291,0.124377675,0.64133924,0.033303723,0.014067745,0.016320078,0.016130287,0.057208456
ZJ016639,0.012363797,3.284083e-05,0.0018351504,0.9763873,0.0003030864,0.00018621788,1.9498211e-05,0.008872142
ZJ016640,0.032493077,0.6886671,0.064399205,0.00019809877,0.0002709159,0.00011773061,0.0012943373,0.21255954
ZJ016641,0.041797735,0.008979092,0.4793583,0.12342466,0.15794237,0.0043923203,0.002363263,0.18174233
ZJ016642,0.00643206,0.001109251,0.026798189,0.8421778,0.068654194,0.008610052,0.00024088295,0.045977574
ZJ016643,0.23444939,0.6316951,0.11601744,0.0015582421,9.992602e-05,0.002734534,0.0073587936,0.006086562
ZJ016644,0.71463466,0.00046814818,0.18888107,0.0013075147,0.004247864,0.00023905972,0.083634295,0.0065874727
ZJ016645,0.9847201,3.1628442e-05,0.00019015961,1.9193528e-06,0.014855194,8.389915e-06,8.232745e-05,0.000110334004
ZJ016646,0.0001612527,3.2402648e-05,3.6027242e-05,3.552306e-05,2.8409799e-05,3.2231917e-06,0.99968946,1.3863761e-05
ZJ016647,0.011695072,0.00034192114,0.0867318,0.5782218,0.00088020216,0.00020691095,0.0010094253,0.32091284
ZJ016648,0.18977846,0.006707434,0.75219315,3.399384e-05,0.00059029926,0.00013850394,0.040678088,0.009880054
ZJ016649,0.008933711,0.0016568357,0.4298698,0.15599234,0.00087816495,0.013303426,0.001100826,0.38826492
ZJ016650,0.5859054,0.00062533404,0.012918081,0.00019780068,0.13960065,0.0030221841,0.0004889737,0.25724167
ZJ016651,0.17693092,0.69335955,0.10828943,0.0003194589,0.00025776296,0.00010370313,0.0060858526,0.014653228
ZJ016652,0.062532894,0.002791347,0.8388201,7.204455e-05,0.005350472,0.00029304568,0.086670235,0.003469888
ZJ016653,0.008725278,1.1890436e-06,7.623397e-05,6.3601294e-07,0.991143,1.0810534e-05,3.752802e-05,5.3734498e-06
ZJ016654,0.05970481,0.92855245,0.0018408471,6.977282e-05,0.0009405256,0.00038385668,0.0074166753,0.0010910023
ZJ016655,0.99892247,5.9495553e-05,0.00019335735,1.3472089e-06,0.00066694064,9.854305e-05,3.2229545e-05,2.5723339e-05
ZJ016656,0.0013958777,0.99592304,0.0017821101,4.87482e-05,1.8730245e-05,3.1436284e-05,0.00029912655,0.0005009002
ZJ016657,0.042211,0.012811947,0.019314226,0.00013018746,0.00010894366,7.0661365e-05,0.92225134,0.0031016716
ZJ016658,0.8788879,0.0009616928,0.08538571,0.011355662,0.0008788275,0.0058674244,0.0009180835,0.015744666
ZJ016659,0.02767989,0.027849546,0.41863674,0.0009449093,0.3453064,0.121729836,0.046610653,0.0112420805
ZJ016660,0.8900107,0.004126993,0.070559286,0.00016297492,0.00139552,0.0002549618,0.030947043,0.00254258
ZJ016661,0.09969305,0.0013181501,0.43949512,0.014889531,0.00049852044,0.0005860219,0.004025975,0.43949366
ZJ016662,0.0002820262,6.2552484e-05,0.0030487627,0.019161465,9.004436e-06,0.97715545,7.51817e-05,0.00020547488
ZJ016663,0.00068924564,0.0011490184,0.03371141,0.00068005547,0.0016676884,0.96041405,0.0010512072,0.00063730945
ZJ016664,0.12524422,0.00016781659,0.5362667,0.055117458,0.040780347,0.008365689,0.00055015495,0.23350768
ZJ016665,0.013039006,0.00018511109,0.0051652393,2.7669188e-05,0.00010561705,4.1712145e-05,0.9813566,7.89814e-05
ZJ016666,0.0021152822,0.0119218165,0.018309481,0.0088815745,0.00058585283,0.0012035946,0.947922,0.009060373
ZJ016667,0.71121716,0.0063594515,0.23373587,0.0021147304,0.009397655,0.0007590614,0.024575457,0.011840575
ZJ016668,0.9767736,0.0001469937,0.018922612,6.0899747e-05,0.002187584,8.124578e-05,0.00039178456,0.0014352001
ZJ016669,0.39473572,0.006704234,0.4264274,0.00012459555,0.004724246,0.0002624849,0.16179189,0.005229478
ZJ016670,0.09269872,4.8631016e-05,0.105986945,0.77420115,0.00028176617,0.006439253,0.00011804255,0.020225463
ZJ016671,0.029651534,0.00045505562,0.06618019,0.004763197,6.963387e-05,8.281696e-05,0.00020666809,0.89859086
ZJ016672,0.46380684,0.0018940875,0.14722021,0.0008821906,0.12998231,0.0011464936,0.00090619625,0.25416166
ZJ016673,0.4899339,0.0012375365,0.43621194,7.701158e-05,0.01647173,4.165794e-05,0.04671646,0.009309726
ZJ016674,0.00014863122,1.460625e-05,4.859862e-05,1.330419e-05,7.2783034e-05,1.5485144e-05,0.99966323,2.3392018e-05
ZJ016675,0.000119640754,1.3604029e-05,6.634707e-05,3.4500906e-06,1.1979242e-05,1.673454e-06,0.99977046,1.2888476e-05
ZJ016676,0.0849056,0.014612781,0.02594761,5.944255e-05,0.00017150739,0.0001703653,0.86799264,0.0061401213
ZJ016677,0.022144668,0.0029571352,0.07139746,0.002970979,0.012057208,0.00025506396,0.00033035065,0.8878872
ZJ016678,0.00013022686,3.767082e-06,3.750469e-05,1.1510782e-05,3.6722838e-06,5.5442797e-06,0.999801,6.8534705e-06
ZJ016679,0.14130111,0.013002885,0.28855228,0.0036620311,0.005274145,0.0007169016,0.106870644,0.44062003
ZJ016680,0.09695239,0.030142507,0.8147336,0.0062842076,0.0059174686,0.003555523,0.02288745,0.019526888
ZJ016681,0.000605005,0.00020811721,0.0004974135,6.728726e-05,0.00042493173,4.0588027e-05,0.9977302,0.00042650456
ZJ016682,0.180297,0.0008712579,0.0068745688,4.8717826e-05,0.00015299855,6.2912935e-05,0.81137985,0.00031277628
ZJ016683,0.13714364,0.0057195826,0.70060223,0.07185896,0.00028888255,0.017450074,0.009964942,0.056971796
ZJ016684,0.023410238,0.007912545,0.45752263,0.057847008,0.1274677,0.0032273792,0.00053691614,0.32207558
ZJ016685,0.418576,0.0068227556,0.5198767,0.0002611895,0.0006815348,0.0001623302,0.052394193,0.001225255
ZJ016686,0.0044618887,0.9825058,0.009268969,9.679908e-06,4.780418e-06,2.8189985e-05,0.003642992,7.7750774e-05
ZJ016687,0.28428948,0.035635773,0.6123151,0.00030795243,0.00081249216,0.0046913875,0.031172166,0.030775655
ZJ016688,0.35135016,0.008254966,0.49594885,0.021593388,0.0033863082,0.0073966524,0.020105707,0.091963895
ZJ016689,0.42349988,0.025991712,0.27042916,0.0027065696,0.0016585932,8.44739e-05,0.10314628,0.1724833
ZJ016690,0.014375639,0.00017591174,0.9245161,0.0026200402,0.0012928633,0.016013717,0.00030613763,0.040699553
ZJ016691,0.03719684,0.00013087314,0.00020826432,2.3251883e-05,9.635974e-05,4.086207e-05,0.9622816,2.199203e-05
ZJ016692,0.048808064,0.05012516,0.61667585,0.0035772957,0.008607382,0.0039904574,0.08531642,0.18289933
ZJ016693,0.00010598422,0.00011412,0.010719172,9.8588345e-05,5.0640923e-05,0.9886036,0.00022266246,8.5263506e-05
ZJ016694,0.11803908,0.027071068,0.7967135,0.004481699,0.007379256,0.0038387747,0.020707875,0.021768656
ZJ016695,4.242604e-05,6.517572e-06,1.0611074e-05,1.6469065e-05,9.026886e-06,2.6795806e-06,0.99990547,6.7928486e-06
ZJ016696,0.03554045,0.004018022,0.8678204,5.4791235e-05,0.00041023197,6.802472e-05,0.07967533,0.012412757
ZJ016697,0.062015433,0.8790945,0.043108765,0.0002102801,0.00013903092,0.00012360337,0.0025048526,0.012803606
ZJ016698,0.04456912,8.974928e-05,0.009362744,0.0003751806,0.93536824,0.0017588168,0.0010333882,0.0074426834
ZJ016699,0.09840233,0.08772253,0.68329847,0.011043838,0.008220157,0.0015082537,0.002231472,0.10757296
ZJ016700,9.1414395e-06,1.3453189e-05,0.00042576928,1.075863e-05,1.2058739e-05,0.9995022,2.0194337e-05,6.443993e-06
ZJ016701,0.01069937,0.11326893,0.016998507,5.2718333e-06,6.2323015e-05,2.5944097e-05,0.0011681677,0.8577715
ZJ016702,0.0002629371,1.0450026e-05,6.824301e-05,6.8585186e-06,9.779569e-06,5.7244874e-06,0.9996094,2.6506921e-05
ZJ016703,0.45826373,0.40266827,0.111427,2.0176365e-05,0.00046249107,4.4236145e-05,0.012599077,0.014515059
ZJ016704,0.00015999113,3.4232053e-05,0.0013336436,0.0106074745,5.757783e-06,0.98767555,4.1141313e-05,0.00014224669
ZJ016705,0.0063257236,0.0011802329,0.028807627,0.021164674,0.0011198394,7.668538e-05,0.8366492,0.10467601
ZJ016706,0.12846577,0.000112251066,0.18958238,0.0048051304,0.0002581709,0.000575526,0.0017953578,0.67440534
ZJ016707,0.052734934,0.04437412,0.0032960246,2.5541372e-05,4.9787635e-05,6.895513e-05,0.89890724,0.0005433891
ZJ016708,0.00018327063,4.7492667e-05,0.0007597773,7.643048e-05,1.0229348e-05,2.8441846e-06,4.0859955e-05,0.998879
ZJ016709,0.1293046,0.63024443,0.039339013,0.0007491196,0.0016018677,0.00079616654,0.19507362,0.002891146
ZJ016710,0.2735051,0.082609415,0.09895175,0.03281888,0.025648078,0.026256498,0.36907187,0.09113841
ZJ016711,0.0095715,0.010277117,0.5191792,0.0066252155,0.00058994343,0.31878,0.12977278,0.0052042543
